track_name,artist_name,genre,popularity,danceability,energy,loudness,acousticness,valence,tempo,speechiness,liveness,instrumentalness,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster
Snoopies,De La Soul,Jazz,49,0.631,0.604,-9.936,0.127,0.639,101.925,0.141,0.22,0.0,1,1,0
Happy Street,Diesel Boy,Ska,18,0.457,0.728,-6.455,0.000434,0.515,132.486,0.0614,0.109,6.09e-06,1,1,0
The Right Track,Phyllis Dillon,Reggae,30,0.763,0.556,-9.981,0.204,0.965,74.597,0.0627,0.0969,0.0159,1,1,0
Surfer Girl,Music For Little People Choir,Children's Music,9,0.425,0.298,-11.159,0.831,0.511,102.18,0.0269,0.211,2.3e-06,2,0,0
Bang My Head (feat. Sia & Fetty Wap),David Guetta,Pop,66,0.599,0.869,-3.697,0.0525,0.593,108.061,0.0789,0.103,0.00719,1,1,0
Lights Go Down - Peekaboo Remix,Zeds Dead,Electronic,55,0.596,0.763,-5.819,0.0363,0.0658,140.208,0.0525,0.107,0.129,1,1,0
Red Light - Live,Jonny Lang,Blues,22,0.667,0.462,-8.894,0.15,0.341,120.127,0.0541,0.741,1.16e-05,1,1,0
1-2 Buckle Your Shoe,Mogul Music Inc.,Children's Music,26,0.594,0.558,-9.43,0.356,0.793,112.6,0.133,0.131,0.0,1,1,0
Only Not Equal Lonely,LiSA,Anime,30,0.554,0.978,-2.386,0.0266,0.365,104.013,0.0643,0.062,0.0075,1,1,0
Take The Reigns,Tsunami Bomb,Ska,39,0.499,0.887,-5.738,0.00188,0.369,139.332,0.048,0.231,0.381,1,1,0
Right My Wrongs,Bryson Tiller,Hip-Hop,73,0.538,0.449,-8.078,0.344,0.27,132.639,0.0463,0.157,0.0,1,0,0
Bruca Manigua,Ibrahim Ferrer,Jazz,52,0.499,0.371,-11.624,0.836,0.684,110.274,0.0449,0.131,0.00557,1,0,0
Packing Thunder,John Caparulo,Comedy,26,0.667,0.594,-8.984,0.815,0.375,127.014,0.94,0.964,0.0,0,2,0
D (Half Moon),DEAN,Pop,65,0.514,0.764,-5.161,0.234,0.49,169.836,0.134,0.0576,0.0,1,1,0
Classic Male Pregame,Lil Dicky,Rap,49,0.799,0.543,-6.036,0.738,0.388,119.859,0.107,0.302,0.0,1,1,0
Me and We and I,The Frights,Indie,43,0.765,0.538,-5.197,0.0219,0.494,104.97,0.0326,0.0785,0.000258,1,1,0
Fanatica,Yaga & Mackie,Reggaeton,24,0.848,0.913,-2.352,0.142,0.868,93.981,0.0648,0.336,0.0,1,1,0
Cantique De Noël (O Holy Night),Adolphe Adam,Opera,7,0.175,0.283,-15.782,0.983,0.148,86.498,0.038,0.0875,0.11,2,0,0
Positively 4th Street - Single Version,Bob Dylan,Folk,56,0.556,0.463,-10.79,0.817,0.764,109.586,0.0268,0.116,0.0,1,0,0
River Of Love,Don Moen,World,37,0.598,0.764,-9.941,0.29,0.68,145.239,0.029,0.865,0.000121,1,1,0
What Ya Gonna Do,Hinder,Children’s Music,45,0.373,0.742,-4.327,0.0087,0.448,150.983,0.0319,0.244,0.0,1,1,0
Bailando por el Mundo,Juan Magán,Dance,57,0.698,0.865,-4.083,0.0316,0.969,130.004,0.0418,0.307,0.0,1,1,0
Loving You - Mahogany Sessions,Seafret,Indie,36,0.591,0.216,-10.45,0.971,0.228,70.832,0.0363,0.0973,0.0,2,0,0
"Puccini : Manon Lescaut : Act 4 ""Sola, perduta, abbandonata"" [Manon]",Giacomo Puccini,Opera,9,0.239,0.126,-15.009,0.948,0.0508,85.695,0.0426,0.11,0.0502,2,0,0
L-O-V-E,Diana Krall,Jazz,56,0.682,0.204,-13.294,0.798,0.379,130.657,0.0411,0.0728,0.000186,2,0,0
Yap,Bluestaeb,Jazz,46,0.763,0.504,-8.62,0.445,0.386,176.852,0.304,0.11,0.926,1,1,0
This Ticonderoga,Red Hot Chili Peppers,Alternative,50,0.238,0.949,-4.575,0.016,0.405,87.843,0.247,0.0864,0.0,1,1,0
When I'm Gone,3 Doors Down,Children’s Music,69,0.496,0.765,-5.66,0.00457,0.337,74.072,0.033,0.104,0.0,1,0,0
Black Skulls,Jóhann Jóhannsson,Classical,32,0.125,0.46,-12.369,0.647,0.0358,88.506,0.044,0.0666,0.846,2,0,0
You're Still The One,Shania Twain,Pop,75,0.551,0.527,-7.119,0.45,0.642,133.758,0.0302,0.0867,0.0,1,0,0
Every You Every Me,Placebo,Indie,68,0.478,0.923,-7.547,2.7e-05,0.165,133.134,0.0569,0.325,0.719,1,1,0
Il barcaiolo,Gaetano Donizetti,Opera,7,0.405,0.106,-19.023,0.989,0.146,106.926,0.0656,0.121,3e-06,2,0,0
Pop 4,GAS,Electronic,36,0.479,0.744,-15.271,0.499,0.714,119.463,0.0352,0.155,0.845,1,1,0
勝己と出久,Yuki Hayashi,Soundtrack,30,0.405,0.895,-8.065,7.83e-05,0.321,150.018,0.0578,0.168,0.944,1,1,0
Is It Me,St. Paul & The Broken Bones,Soul,46,0.269,0.164,-12.865,0.879,0.254,69.071,0.0389,0.122,0.00066,2,0,0
Never Be Like You (feat. Kai),Flume,Indie,70,0.444,0.557,-5.476,0.453,0.296,115.058,0.0602,0.152,0.0,1,1,0
Wallow in Despair,Black Flag,Ska,25,0.486,0.914,-7.539,0.0083,0.772,111.501,0.0531,0.497,0.581,1,1,0
Flume,Bon Iver,Pop,62,0.437,0.143,-17.012,0.927,0.0868,132.87,0.0329,0.109,0.0336,2,0,0
Shiver,Lucy Rose,Indie,56,0.423,0.183,-13.517,0.715,0.142,122.341,0.0344,0.104,4.25e-05,2,0,0
Her Voice,Adam Jacobs,Movie,28,0.427,0.48,-9.03,0.771,0.138,119.797,0.0383,0.0856,1.81e-06,2,0,0
White Christmas,Idina Menzel,Movie,20,0.243,0.317,-7.421,0.772,0.0558,140.388,0.0335,0.241,6.51e-05,2,0,0
"All Nite (Remix) (feat. E-40, Too $hort & Iamsu!)",Destructo,Electronic,23,0.908,0.786,-4.316,0.0232,0.608,126.023,0.136,0.0751,3.51e-06,1,1,0
Ain't No Rest for the Wicked,Cage The Elephant,Rock,74,0.634,0.849,-7.075,0.0438,0.919,156.004,0.105,0.363,0.0,1,1,0
"Impromptus, Op. 90, D. 899: Impromptu No. 4 in A-Flat Major",Franz Schubert,Classical,34,0.353,0.0432,-22.857,0.987,0.0391,65.836,0.0356,0.155,0.905,2,0,0
"Offenbach: Grand Concerto for Cello in G Major, ""Concerto Militaire"": I. Allegro maestoso",Jacques Offenbach,Opera,15,0.286,0.298,-12.529,0.88,0.198,73.575,0.047,0.0751,0.856,2,0,0
Express Yourself,N.W.A.,Hip-Hop,59,0.845,0.584,-10.996,0.0463,0.951,95.052,0.304,0.254,0.0,1,1,0
Bad Luck,Neko Case,Folk,45,0.58,0.74,-7.404,0.242,0.633,137.036,0.0491,0.102,0.000291,1,1,0
We Can Freak It,Kurupt,Hip-Hop,56,0.784,0.57,-8.086,0.00673,0.605,99.057,0.149,0.331,0.0,1,1,0
Wreck You,Lori McKenna,Country,45,0.479,0.229,-13.581,0.18,0.333,134.307,0.03,0.442,0.000173,1,0,0
Beat My Head Against The Wall,The Suicide Machines,Ska,20,0.341,0.997,-1.629,0.00245,0.581,156.663,0.147,0.054,0.0,1,1,0
Can't Get Enough (Carbin Remix),Lookas,Electronic,37,0.551,0.974,-1.201,0.0055,0.126,150.14,0.0515,0.169,0.251,1,1,0
Human,Jon Bellion,Pop,57,0.685,0.341,-8.528,0.689,0.692,93.911,0.193,0.106,2.7e-06,1,0,0
Johnny Loves #4,Frank Caliendo,Comedy,22,0.608,0.853,-11.347,0.783,0.358,95.365,0.945,0.965,0.0,0,2,0
Computer Luv (feat. Steve Lacy),Ravyn Lenae,Soul,56,0.595,0.44,-7.568,0.0751,0.656,101.912,0.0743,0.35,0.0,1,1,0
Stairway To Heaven - Remastered,Rodrigo y Gabriela,World,37,0.504,0.508,-11.666,0.832,0.523,111.848,0.0523,0.123,0.754,2,1,0
Moonlight Tango,Kaminanda,World,24,0.718,0.611,-6.832,0.000952,0.541,99.996,0.0518,0.345,0.799,1,1,0
Blue Bolivar Blues - Take 1,Thelonious Monk,Jazz,35,0.642,0.294,-11.127,0.758,0.557,141.264,0.0465,0.0983,0.129,1,0,0
Best Part (feat. Daniel Caesar),H.E.R.,R&B,85,0.473,0.371,-10.219,0.795,0.413,75.208,0.0405,0.109,0.0,2,0,0
Comfort,Julia Jacklin,Folk,45,0.637,0.0418,-12.742,0.897,0.215,99.555,0.0355,0.109,0.0,2,0,0
Got Damn Blues,Ryan Bingham,Country,42,0.443,0.908,-3.576,0.115,0.648,178.262,0.119,0.166,9.27e-05,1,1,0
Stupid for You,Waterparks,Children’s Music,56,0.581,0.922,-3.408,0.024,0.596,118.408,0.0666,0.202,0.0,1,1,0
Wanted,Alan Jackson,Country,49,0.636,0.298,-8.931,0.612,0.276,89.613,0.0268,0.162,4.31e-06,1,0,0
Blem,Drake,Hip-Hop,69,0.724,0.548,-8.062,0.0521,0.392,98.017,0.0497,0.104,7.4e-06,1,1,0
Sapphire,Bonobo,Electronic,51,0.641,0.631,-9.976,0.048,0.0549,135.024,0.0312,0.137,0.612,1,1,0
"La Fanciulla del West, Atto II: ""Una parola sola!... Or son sei mesi""",Giacomo Puccini,Opera,16,0.241,0.257,-15.17,0.975,0.12,92.319,0.0495,0.139,0.136,2,0,0
Reflection Of Elijah - Original Motion Picture Soundtrack,James Newton Howard,Soundtrack,27,0.173,0.00457,-39.876,0.84,0.0339,124.083,0.0423,0.0661,0.0119,2,0,0
Land of 1000 Dances,Wilson Pickett,Soul,61,0.618,0.588,-11.624,0.0128,0.768,86.903,0.0735,0.351,0.0266,1,1,0
Peach,The Front Bottoms,Children’s Music,51,0.48,0.826,-5.6,0.204,0.462,139.876,0.058,0.107,0.0,1,1,0
Head Lines,George Carlin,Comedy,11,0.332,0.881,-21.814,0.961,0.035,80.043,0.907,0.941,0.0,0,2,0
"Lepers, Thieves and Whores",Swingin' Utters,Ska,19,0.484,0.982,-5.222,8.95e-05,0.539,95.008,0.0541,0.0862,5.43e-06,1,1,0
Salt Water Sound,Zero 7,Electronic,34,0.644,0.699,-9.854,0.247,0.751,75.478,0.0325,0.141,0.867,1,1,0
OTW - Acoustic Version,Missy & Blonde,Pop,64,0.595,0.294,-8.912,0.851,0.53,129.998,0.037,0.129,0.0,1,0,0
Break a spell,川田まみ,Anime,12,0.452,0.931,-4.396,0.0034,0.591,174.913,0.0991,0.119,9.91e-05,1,1,0
Kirk Enterprises,Michael Giacchino,Soundtrack,31,0.0837,0.21,-16.75,0.902,0.0337,83.24,0.0356,0.099,0.925,2,0,0
Sugar Pie Honey Bunch,Kid Rock,Children’s Music,48,0.741,0.602,-7.351,0.0707,0.563,116.024,0.0245,0.269,0.00272,1,1,0
Daughter,Loudon Wainwright III,Alternative,44,0.437,0.546,-8.144,0.329,0.39,90.067,0.0243,0.12,0.00043,1,0,0
Turn That Crown Upside Down,Kyle Park,Country,38,0.546,0.857,-4.196,0.0615,0.819,107.953,0.051,0.318,2.67e-06,1,1,0
WOUH,Nicolas Jaar,Electronic,40,0.709,0.36,-13.031,0.272,0.151,168.032,0.0829,0.0755,0.8,2,1,0
Blessed Be Your Name,Matt Redman,World,53,0.443,0.819,-6.61,0.00338,0.0983,116.033,0.0615,0.696,0.016,1,1,0
Jade (feat. Blood Orange),Lolo Zouaï,Indie,56,0.594,0.321,-8.876,0.57,0.109,159.941,0.116,0.245,0.00171,1,1,0
Three Cheers for Volunteers,Kimbo Children's Music,Children's Music,0,0.816,0.384,-13.688,0.0018,0.564,99.996,0.0487,0.139,0.00248,1,1,0
For the moment,Every Little Thing,Anime,36,0.596,0.944,-4.871,0.000693,0.596,121.79,0.0397,0.0877,6.67e-06,1,1,0
I Need Never Get Old,Nathaniel Rateliff & The Night Sweats,Folk,61,0.618,0.732,-5.565,0.00194,0.788,135.076,0.0395,0.0811,0.0525,1,1,0
Duet,Steve Reich,World,43,0.504,0.157,-19.683,0.791,0.349,139.928,0.0427,0.247,0.0683,2,0,0
Groovin' In The Midnight,Maxi Priest,Reggae,37,0.652,0.645,-8.482,0.0401,0.555,92.945,0.0414,0.0739,2.29e-05,1,1,0
Caught Up In the Rapture,Anita Baker,R&B,54,0.593,0.506,-9.708,0.412,0.378,91.273,0.0263,0.048,3.99e-06,1,0,0
Drown in My Own Tears,Aretha Franklin,Jazz,44,0.523,0.351,-8.54,0.321,0.286,130.881,0.0346,0.181,0.0,1,0,0
Thin Line Between Love & Hate,Trish Toledo,Soul,31,0.671,0.498,-5.459,0.584,0.528,120.022,0.0318,0.105,0.0,1,1,0
La chèvre,Dorothée,Movie,1,0.705,0.686,-13.401,0.722,0.953,170.24,0.0646,0.0547,0.0,1,0,0
Yacht (feat. Vic Mensa),Jay Park,R&B,49,0.73,0.725,-4.14,0.172,0.752,79.912,0.323,0.0975,0.0,1,1,0
Party Song,Catch 22,Ska,22,0.502,0.93,-7.116,0.0143,0.726,170.973,0.155,0.0845,0.0,1,1,0
L.a.X,Big D and the Kids Table,Ska,35,0.287,0.957,-1.679,0.00124,0.499,199.838,0.219,0.74,0.0,1,1,0
Airlock,Steven Price,Soundtrack,35,0.204,0.0221,-36.837,0.972,0.035,69.914,0.046,0.0763,0.95,2,0,0
Wichita Lineman,The Meters,Soul,43,0.536,0.339,-14.932,0.21,0.352,82.77,0.04,0.212,0.00985,1,0,0
Swim Good,Dermot Kennedy,Folk,57,0.398,0.149,-14.398,0.904,0.278,80.523,0.0602,0.115,2.07e-06,2,0,0
Es Tu Amor,Hany Kauam,Reggaeton,39,0.589,0.692,-5.82,0.406,0.422,120.06,0.0299,0.106,0.0,1,1,0
Marching On,Rend Collective,Alternative,46,0.488,0.875,-4.645,0.00585,0.486,119.995,0.101,0.0793,0.0,1,1,0
Hostile Takeover (as heard in The Year of The Dog),Randy Crenshaw,Movie,2,0.708,0.885,-4.468,0.73,0.563,117.03,0.101,0.393,0.0,1,1,0
Anatano Sukina Tokoro,Kana Nishino,Anime,18,0.676,0.827,-4.702,0.165,0.682,117.965,0.0323,0.135,0.0,1,1,0
Volveré Junto a Ti,Los 4,Reggaeton,24,0.684,0.889,-4.293,0.567,0.784,97.992,0.0448,0.264,0.0,1,1,0
From The Inside,Linkin Park,Children’s Music,57,0.466,0.965,-2.597,0.042,0.453,95.028,0.0904,0.101,0.0,1,1,0
Panic Attacks,Joe List,Comedy,15,0.432,0.853,-10.105,0.929,0.346,171.691,0.892,0.708,0.0,0,2,0
Súper Héroe,Vico C,Reggaeton,38,0.801,0.629,-5.552,0.132,0.717,167.346,0.321,0.111,4.54e-05,1,1,0
Skin,Dijon,Soul,62,0.674,0.616,-3.471,0.512,0.551,94.934,0.0272,0.331,2.1e-06,1,1,0
Kings And Queens,Thirty Seconds To Mars,Rock,63,0.293,0.816,-5.432,0.0401,0.148,164.982,0.0844,0.13,2.95e-05,1,1,0
Ain't Misbehavin',Zutty Singleton,Jazz,45,0.548,0.31,-14.484,0.988,0.598,95.765,0.0554,0.158,0.869,2,0,0
Matt Braunger,Matt Braunger,Comedy,11,0.515,0.816,-15.196,0.824,0.474,106.375,0.777,0.979,0.0,0,2,0
Forward to Time Past,John Williams,Soundtrack,41,0.547,0.161,-25.859,0.567,0.13,133.897,0.031,0.0597,0.658,2,0,0
If We Are The Body,Casting Crowns,Alternative,44,0.527,0.789,-6.052,0.23,0.321,132.042,0.0422,0.216,0.0,1,1,0
Show You,Shawn Mendes,Dance,62,0.653,0.674,-4.984,0.0329,0.776,165.943,0.0471,0.347,0.0,1,1,0
Nobody But Me,Blake Shelton,Country,47,0.637,0.682,-4.632,0.376,0.541,81.016,0.0291,0.17,0.0,1,1,0
Dedication (feat. Kendrick Lamar),Nipsey Hussle,Rap,62,0.512,0.734,-5.448,0.431,0.168,93.995,0.438,0.226,0.0,1,1,0
All About You - Remix,ICF Worship,World,27,0.636,0.766,-7.237,0.041,0.696,108.008,0.0329,0.199,0.000412,1,1,0
Genesis x Phantom (WWW),Justice,Electronic,46,0.541,0.767,-6.836,0.00409,0.258,117.056,0.12,0.104,0.605,1,1,0
Young Generation Dub,King Tubby,Reggae,27,0.743,0.225,-18.266,0.0119,0.428,76.209,0.0722,0.116,0.862,2,1,0
R U Mine (SteLouse Remix),ROZES,Soul,42,0.468,0.931,-3.554,0.195,0.153,145.103,0.19,0.125,0.00145,1,1,0
Soul Makossa,Manu Dibango,World,46,0.831,0.835,-3.768,0.128,0.8,114.997,0.142,0.134,0.00227,1,1,0
Quiet Houses,Fleet Foxes,Folk,46,0.571,0.679,-6.207,0.0322,0.54,109.877,0.0254,0.15,0.377,1,1,0
The Path,Gustavo Santaolalla,Classical,42,0.583,0.191,-14.655,0.951,0.352,91.985,0.0431,0.124,0.917,2,0,0
Drew Barrymore,Bryce Vine,Rap,78,0.763,0.572,-7.312,0.493,0.25,151.93,0.0595,0.106,0.00118,1,1,0
Hey Ho,SEKAI NO OWARI,Anime,23,0.608,0.912,-5.664,0.108,0.375,114.988,0.062,0.198,0.00306,1,1,0
I Need You,LeAnn Rimes,Dance,53,0.478,0.736,-7.124,0.02,0.564,144.705,0.0367,0.118,9.58e-05,1,1,0
Mes Eléphants Roses,Florent Mothe,Movie,12,0.478,0.874,-5.639,0.00148,0.814,184.058,0.0952,0.0385,0.0,1,1,0
Misionando,Voltio,Reggaeton,22,0.805,0.881,-4.859,0.0602,0.717,95.001,0.151,0.316,0.0,1,1,0
Waste My Time,Russ,Hip-Hop,49,0.777,0.713,-7.378,0.419,0.2,142.068,0.226,0.0973,0.0,1,1,0
Persuasion,Santana,Blues,30,0.406,0.751,-12.902,0.117,0.56,130.262,0.0549,0.259,0.378,1,1,0
Be the Well,Dean Evenson,World,45,0.113,0.0917,-24.213,0.97,0.0349,83.477,0.0461,0.115,0.938,2,0,0
Fanática Sensual - Remix,Plan B,Reggaeton,46,0.789,0.826,-4.116,0.173,0.865,82.005,0.0591,0.131,0.0,1,1,0
Date Rape - Live At Kommotion/1994,Sublime,Ska,26,0.537,0.893,-5.584,0.0109,0.767,107.628,0.124,0.665,8.9e-06,1,1,0
All or Nothing (feat. Tall Heights),Ryan Montbleau,Folk,48,0.381,0.163,-13.972,0.89,0.267,80.049,0.0467,0.113,0.000613,2,0,0
Change,DJ Premier,Jazz,44,0.708,0.346,-12.004,0.0071,0.728,96.434,0.0328,0.625,0.949,1,1,0
Aquatic Dance,Vangelis,Soundtrack,33,0.514,0.343,-16.423,0.725,0.0793,119.788,0.0321,0.169,0.98,2,1,0
Nova Scotia 500,Boyscott,Rock,52,0.603,0.768,-4.515,0.0542,0.476,135.095,0.0295,0.36,0.726,1,1,0
Gonna Get This,Hannah Montana,Dance,52,0.673,0.789,-3.444,0.0152,0.769,100.007,0.0453,0.0719,0.0,1,1,0
Nola (feat. Khary & Hello Oshay),Kota the Friend,Children’s Music,55,0.827,0.6,-8.352,0.355,0.784,118.015,0.238,0.0943,0.0,1,1,0
Symphony No. 4 in D Minor: III. Juba Dance,Florence Beatrice Price,Classical,35,0.243,0.0382,-26.671,0.752,0.0634,144.168,0.0388,0.107,0.407,2,0,0
Descending,Lamb of God,Children’s Music,51,0.494,0.969,-3.5,7.94e-05,0.129,93.185,0.0905,0.0736,4.42e-05,1,1,0
Small Time Shot Away,Massive Attack,Electronic,35,0.47,0.333,-14.765,0.62,0.0314,110.026,0.0299,0.129,0.895,2,1,0
No Witnesses,Keaton Henson,Folk,36,0.349,0.0746,-14.63,0.961,0.138,129.818,0.0418,0.0753,0.00359,2,0,0
Sleepwalk,Larry Carlton,Jazz,41,0.578,0.254,-14.193,0.798,0.18,66.642,0.0276,0.0814,0.966,2,0,0
Moses,Eddie Izzard,Comedy,12,0.49,0.535,-19.066,0.879,0.175,80.469,0.955,0.953,0.0,0,2,0
"Sinfonia in B Minor, RV 169 - ""Al Santo Sepolcro"": Adagio molto - Allegro ma poco",Antonio Vivaldi,Classical,40,0.161,0.0494,-26.235,0.783,0.0364,108.251,0.0442,0.345,0.0676,2,0,0
Frequency,Jhene Aiko,Dance,52,0.709,0.367,-9.302,0.305,0.157,113.152,0.0904,0.0896,0.0,1,1,0
Penguin Cha Cha (Vocal),Kimbo Children's Music,Children's Music,1,0.818,0.366,-11.466,0.853,0.73,136.388,0.112,0.173,0.00213,1,0,0
Midnight,Swingrowers,Jazz,43,0.731,0.921,-4.695,0.38,0.633,98.976,0.0849,0.182,1.78e-05,1,1,0
"String Quartet No. 12 in F Major, Op. 96 'The American': III. Molto vivace",Antonín Dvořák,Classical,25,0.404,0.0545,-19.837,0.836,0.294,70.468,0.0532,0.102,0.486,2,0,0
RIP (feat. G-Eazy & Drew Love),Olivia O'Brien,Pop,73,0.728,0.646,-4.387,0.422,0.46,103.983,0.0463,0.0899,0.0,1,1,0
Yes I Will,Vertical Worship,World,64,0.43,0.708,-7.14,0.0561,0.243,75.024,0.0336,0.704,0.0,1,1,0
Sweet Dreams,Roy Buchanan,Blues,40,0.276,0.354,-14.659,0.0485,0.378,168.829,0.0308,0.105,0.849,2,1,0
Dreamgaze,CASTLEBEAT,Indie,50,0.366,0.593,-7.048,5.89e-05,0.319,149.915,0.03,0.152,0.074,1,1,0
First Date,Lapti,Electronic,38,0.458,0.826,-7.604,0.128,0.494,110.245,0.166,0.343,2.34e-05,1,1,0
The Numbers,Radiohead,Children’s Music,53,0.282,0.372,-9.771,0.652,0.0552,105.215,0.0316,0.0754,0.416,2,0,0
Deer-Ree-Shee,The Black Angels,Blues,25,0.306,0.719,-7.871,0.000196,0.158,137.006,0.0369,0.091,0.753,1,1,0
Temptation,New Order,Electronic,53,0.783,0.742,-8.697,0.00173,0.646,125.608,0.0314,0.237,0.0602,1,1,0
Apologies for the Delay / The Tweet Science,Doug Benson,Comedy,12,0.363,0.724,-13.947,0.813,0.224,70.473,0.947,0.685,0.0,0,2,0
"The Harder They Come - From ""The Harder They Come"" Soundtrack",Jimmy Cliff,Reggae,23,0.612,0.61,-8.4,0.716,0.833,102.37,0.0619,0.396,1.35e-06,1,1,0
"Concerto in A Minor for Piano and Orchestra, Op. 16: II. Adagio (attacca)",Edvard Grieg,Classical,34,0.217,0.0193,-26.76,0.981,0.0332,135.152,0.0409,0.0669,0.911,2,0,0
Journey Through the Asteroid Belt,The Comet Is Coming,Jazz,29,0.454,0.85,-7.494,0.00677,0.484,172.776,0.0439,0.276,0.794,1,1,0
Anything,SWV,Soul,42,0.798,0.794,-5.637,0.0119,0.781,94.967,0.044,0.271,0.000139,1,1,0
Peel Me A Grape,Diana Krall,Jazz,35,0.542,0.0892,-15.195,0.925,0.148,88.626,0.128,0.0997,0.000146,2,0,0
Wolves,Selena Gomez,Pop,86,0.72,0.807,-4.59,0.129,0.305,124.946,0.0432,0.183,0.0,1,1,0
Blow Mighty Breath of God,Chris McClarney,World,35,0.485,0.305,-9.011,0.155,0.207,133.818,0.0284,0.108,8.07e-05,1,1,0
Ni Una Llamada,Ronald El Killa,Reggaeton,36,0.772,0.668,-5.491,0.171,0.801,168.028,0.0716,0.112,0.0129,1,1,0
Come In Alone,My Bloody Valentine,Electronic,40,0.203,0.507,-11.508,0.00175,0.439,150.323,0.0399,0.106,0.324,1,1,0
For You,James TW,Indie,66,0.717,0.646,-5.414,0.174,0.533,101.972,0.0843,0.129,0.0,1,1,0
Sing And Dance,10 Ft. Ganja Plant,Reggae,40,0.808,0.368,-8.601,0.153,0.772,133.279,0.0533,0.205,1.12e-06,1,1,0
Can Anyone Explain?,Louis Armstrong,Jazz,49,0.548,0.202,-8.107,0.825,0.354,98.542,0.0492,0.0777,0.0,2,0,0
Alpha Waves on the Shore,Shakuhachi Sakano,World,5,0.172,0.0613,-20.509,0.528,0.0262,119.004,0.0499,0.111,0.948,2,0,0
Rolling Stone,The Weeknd,Rap,58,0.693,0.323,-11.97,0.405,0.669,129.964,0.0306,0.149,2.19e-05,1,0,0
Q&A - Sucking 1000 Dicks In Front Of Your Mom,Joe Rogan,Comedy,37,0.625,0.923,-2.371,0.756,0.614,95.33,0.61,0.671,0.0,0,2,0
PIE,Future,Hip-Hop,65,0.755,0.6,-6.431,0.144,0.652,155.982,0.309,0.117,0.0,1,1,0
Surprise Party (feat. Blackbear),Hoodie Allen,Rap,68,0.671,0.699,-4.224,0.00453,0.379,72.946,0.0647,0.173,0.000277,1,1,0
Electric Counterpoint: I. Fast,Steve Reich,World,28,0.532,0.742,-16.837,0.976,0.545,96.279,0.0386,0.0902,0.906,2,1,0
Bring out Your Dead,Strung Out,Ska,31,0.449,0.976,-4.882,0.000474,0.409,115.345,0.0915,0.335,0.104,1,1,0
Smokey Joe's Cafe,The Coasters,Blues,39,0.635,0.54,-9.688,0.511,0.758,102.96,0.102,0.339,0.0,1,1,0
Me Gustas Tanto - Remix,White Noise & D-Anel,Reggaeton,27,0.718,0.836,-4.788,0.165,0.292,87.957,0.076,0.0851,0.0,1,1,0
The Funeral Procession,Propagandhi,Ska,27,0.189,0.981,-7.057,0.00267,0.0394,180.934,0.249,0.281,0.000521,1,1,0
Better Man,5 Seconds of Summer,Pop,64,0.676,0.863,-3.924,0.0674,0.529,98.039,0.0828,0.0616,0.0,1,1,0
Fader,The Temper Trap,Rock,48,0.541,0.75,-6.799,8.73e-05,0.164,134.972,0.0346,0.129,0.615,1,1,0
Presénteme Esa Muchacha,Simón Díaz,Reggaeton,25,0.456,0.526,-11.869,0.785,0.854,81.682,0.069,0.0982,0.0,1,0,0
Itan na star,Official HIGE DANdism,Anime,30,0.57,0.758,-3.997,0.00157,0.707,97.959,0.0323,0.367,0.0,1,1,0
Cherish the Day - Remastered,Sade,Soul,57,0.73,0.544,-9.231,0.152,0.436,80.029,0.0466,0.121,0.115,1,0,0
Some Suck Some Rock,[spunge],Ska,35,0.525,0.962,-4.55,0.000206,0.806,161.87,0.0624,0.148,0.000839,1,1,0
Lead Me,Sanctus Real,Children’s Music,54,0.314,0.644,-4.646,0.0266,0.27,198.063,0.0345,0.108,0.0,1,1,0
Speed Dial No. 1,Mcamp,R&B,40,0.516,0.313,-13.487,0.647,0.235,86.024,0.344,0.0839,0.0,2,1,0
Noche De Sexo,Wisin & Yandel,Hip-Hop,67,0.651,0.733,-5.344,0.12,0.499,94.076,0.245,0.682,0.0,1,1,0
Vincent Tyler,Nick Hakim,Jazz,36,0.534,0.897,-5.443,0.103,0.856,159.507,0.0483,0.082,0.737,1,1,0
Fanny Dog,Ty Segall,Blues,34,0.334,0.718,-7.124,0.000347,0.64,91.74,0.032,0.166,0.000649,1,1,0
I Just Love You,Tim McGraw,Country,36,0.606,0.489,-5.463,0.652,0.318,95.774,0.0254,0.181,0.0,1,0,0
Baby Be My Love Song,Easton Corbin,Country,57,0.488,0.713,-6.148,0.0569,0.483,167.973,0.0472,0.305,0.0,1,1,0
Threat of Joy,The Strokes,Alternative,60,0.594,0.728,-6.917,0.216,0.687,137.97,0.0281,0.124,0.0881,1,1,0
Prison = Hotels,Todd Barry,Comedy,18,0.539,0.775,-14.817,0.743,0.403,84.006,0.931,0.34,2.17e-06,0,2,0
So Tied Up,Cold War Kids,Rock,63,0.594,0.901,-4.148,0.0296,0.843,104.993,0.0416,0.185,1.21e-05,1,1,0
The Chariot,The Cat Empire,Ska,50,0.545,0.762,-6.331,0.179,0.784,146.372,0.0529,0.0959,0.000619,1,1,0
R.A.N.,Miguel,Pop,59,0.538,0.626,-8.272,0.115,0.241,132.908,0.0455,0.137,1e-05,1,1,0
Kiss,Benjamin Wallfisch,Soundtrack,27,0.213,0.226,-22.124,0.982,0.0391,83.653,0.0435,0.133,0.72,2,0,0
Orillas,Kameleba,Ska,55,0.794,0.553,-8.67,0.145,0.903,124.603,0.0595,0.0815,0.0,1,1,0
